time,lat,lon,alt_GND[m],temp[Â°C],v[kmh],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg_s],Gyro_y[deg_s],Gyro_z[deg_s],sat[n]
2025-05-06_13-31-57,53.552443333333336,10.025611666666666,0.5,0,47.21,25.48,177.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-58,53.552443333333336,10.025611666666666,0.5,0,47.21,25.48,177.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-58,53.552443333333336,10.025611666666666,0.5,0,47.21,25.48,177.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-58,53.552443333333336,10.025611666666666,0.5,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-58,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-59,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-59,53.552321666666664,10.025588333333333,0.3,0,48.17,25.99,182.79,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-59,53.552321666666664,10.025588333333333,0.3,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-59,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.55219833333334,10.02559,-0.2,0,46.23,24.95,179.86,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.55219833333334,10.02559,-0.2,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-00,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-01,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-01,53.552083333333336,10.025578333333334,-0.5,0,43.54,23.49,179.4,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-01,53.552083333333336,10.025578333333334,-0.5,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-01,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-02,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-02,53.551973333333336,10.025583333333334,-1.0,0,43.45,23.45,175.65,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-02,53.551973333333336,10.025583333333334,-1.0,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-02,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.55186666666667,10.025611666666666,-1.6,0,42.98,23.19,166.41,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.55186666666667,10.025611666666666,-1.6,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-03,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551766666666666,10.025675,-1.8,0,41.55,22.42,157.39,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551766666666666,10.025675,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-04,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551675,10.025753333333334,-1.8,0,39.47,21.30,151.09,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551675,10.025753333333334,-1.8,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-05,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.551595,10.025831666666667,-1.6,0,34.33,18.53,149.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.551595,10.025831666666667,-1.6,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-06,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.55152666666667,10.025898333333334,-1.5,0,26.97,14.56,152.06,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.55152666666667,10.025898333333334,-1.5,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-32-07,53.551475,10.025931666666667,-1.2,0,18.59,10.03,157.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
